date,scheme_code,nav,daily_return,is_return_outlier,log_return,rolling_30d_vol,rolling_90d_vol,rolling_252d_vol,week52_high,week52_low,year,month,quarter,month_name,scheme_name,category,sub_category,amc_name,benchmark,risk_level
2021-07-27,120716,139.2863,-0.007954240326602413,False,-0.007986044058138402,0.12936558045493185,,,140.4804,134.5407,2021,7,3,Jul,UTI Nifty Index Fund - Regular Plan - Growth,Index,Large Cap Index,UTI MF,Nifty 50 TRI,Moderate
2021-07-28,120716,141.9216,0.018920023002980235,False,0.018743265392980313,0.13748842307967846,,,141.9216,134.5407,2021,7,3,Jul,UTI Nifty Index Fund - Regular Plan - Growth,Index,Large Cap Index,UTI MF,Nifty 50 TRI,Moderate
2021-07-29,120716,141.1047,-0.005755994859133473,False,-0.005772624441439518,0.13404056353811983,,,141.9216,134.5407,2021,7,3,Jul,UTI Nifty Index Fund - Regular Plan - Growth,Index,Large Cap Index,UTI MF,Nifty 50 TRI,Moderate
2021-07-30,120716,141.2759,0.0012132834696505501,False,0.0012125480360611922,0.13383111952073534,,,141.9216,134.5407,2021,7,3,Jul,UTI Nifty Index Fund - Regular Plan - Growth,Index,Large Cap Index,UTI MF,Nifty 50 TRI,Moderate
2021-08-02,120716,139.8555,-0.010054085657921874,False,-0.010104969323581152,0.1367245504631294,,,141.9216,134.5407,2021,8,3,Aug,UTI Nifty Index Fund - Regular Plan - Growth,Index,Large Cap Index,UTI MF,Nifty 50 TRI,Moderate
2021-08-03,120716,140.7901,0.006682611695642882,False,0.0066603820259839176,0.1375474301804399,,,141.9216,134.5407,2021,8,3,Aug,UTI Nifty Index Fund - Regular Plan - Growth,Index,Large Cap Index,UTI MF,Nifty 50 TRI,Moderate
2021-08-04,120716,140.0889,-0.004980463825226322,False,-0.004992907669789331,0.1329935806588841,,,141.9216,134.5407,2021,8,3,Aug,UTI Nifty Index Fund - Regular Plan - Growth,Index,Large Cap Index,UTI MF,Nifty 50 TRI,Moderate
2021-08-05,120716,141.9764,0.0134735871293159,False,0.013383625523767102,0.13701507966195106,,,141.9764,134.5407,2021,8,3,Aug,UTI Nifty Index Fund - Regular Plan - Growth,Index,Large Cap Index,UTI MF,Nifty 50 TRI,Moderate
2021-08-06,120716,141.6046,-0.0026187450872117157,False,-0.0026221799982089782,0.13723346729219055,,,141.9764,134.5407,2021,8,3,Aug,UTI Nifty Index Fund - Regular Plan - Growth,Index,Large Cap Index,UTI MF,Nifty 50 TRI,Moderate
2021-08-09,120716,141.623,0.00012993928163340662,False,0.00012993084025618733,0.13640359329650126,,,141.9764,134.5407,2021,8,3,Aug,UTI Nifty Index Fund - Regular Plan - Growth,Index,Large Cap Index,UTI MF,Nifty 50 TRI,Moderate
2021-08-10,120716,142.0905,0.0033010174900969247,False,0.003295581092339415,0.13051697889003597,,,142.0905,134.5407,2021,8,3,Aug,UTI Nifty Index Fund - Regular Plan - Growth,Index,Large Cap Index,UTI MF,Nifty 50 TRI,Moderate
2021-08-11,120716,142.0907,1.407553636534331e-06,False,1.4075526459316407e-06,0.12480818711354488,,,142.0907,134.5407,2021,8,3,Aug,UTI Nifty Index Fund - Regular Plan - Growth,Index,Large Cap Index,UTI MF,Nifty 50 TRI,Moderate
2021-08-12,120716,142.0069,-0.0005897641436067858,False,-0.000589938122887185,0.12482493126070111,,,142.0907,134.5407,2021,8,3,Aug,UTI Nifty Index Fund - Regular Plan - Growth,Index,Large Cap Index,UTI MF,Nifty 50 TRI,Moderate
2021-08-13,120716,143.6208,0.01136494071766947,False,0.011300844951471519,0.12768944990143363,,,143.6208,134.5407,2021,8,3,Aug,UTI Nifty Index Fund - Regular Plan - Growth,Index,Large Cap Index,UTI MF,Nifty 50 TRI,Moderate
2021-08-16,120716,141.647,-0.013743134699152337,False,-0.013838445831479626,0.13451805416333867,,,143.6208,134.5407,2021,8,3,Aug,UTI Nifty Index Fund - Regular Plan - Growth,Index,Large Cap Index,UTI MF,Nifty 50 TRI,Moderate
2021-08-17,120716,142.7428,0.007736132780786109,False,0.007706362345701032,0.13605289379346736,,,143.6208,134.5407,2021,8,3,Aug,UTI Nifty Index Fund - Regular Plan - Growth,Index,Large Cap Index,UTI MF,Nifty 50 TRI,Moderate
2021-08-18,120716,142.4159,-0.0022901330224711636,False,-0.0022927593876847937,0.1357510419232263,,,143.6208,134.5407,2021,8,3,Aug,UTI Nifty Index Fund - Regular Plan - Growth,Index,Large Cap Index,UTI MF,Nifty 50 TRI,Moderate
2021-08-19,120716,141.7834,-0.004441217588766366,False,-0.004451109093349372,0.13636880054220923,,,143.6208,134.5407,2021,8,3,Aug,UTI Nifty Index Fund - Regular Plan - Growth,Index,Large Cap Index,UTI MF,Nifty 50 TRI,Moderate
2021-08-20,120716,139.9244,-0.013111549024780067,False,-0.01319826419788902,0.14082566442334382,,,143.6208,134.5407,2021,8,3,Aug,UTI Nifty Index Fund - Regular Plan - Growth,Index,Large Cap Index,UTI MF,Nifty 50 TRI,Moderate
2021-08-23,120716,138.2283,-0.012121545634642739,False,-0.012195610699495214,0.13825830937204486,,,143.6208,134.5407,2021,8,3,Aug,UTI Nifty Index Fund - Regular Plan - Growth,Index,Large Cap Index,UTI MF,Nifty 50 TRI,Moderate
2021-08-24,120716,138.2483,0.00014468817166979342,False,0.00014467770534583953,0.13777194075750224,,,143.6208,134.5407,2021,8,3,Aug,UTI Nifty Index Fund - Regular Plan - Growth,Index,Large Cap Index,UTI MF,Nifty 50 TRI,Moderate
2021-08-25,120716,137.8366,-0.0029779751360414775,False,-0.002982418126933669,0.13753217212655847,,,143.6208,134.5407,2021,8,3,Aug,UTI Nifty Index Fund - Regular Plan - Growth,Index,Large Cap Index,UTI MF,Nifty 50 TRI,Moderate
2021-08-26,120716,138.1152,0.002021233837746994,False,0.0020191938929746685,0.13703585574736096,,,143.6208,134.5407,2021,8,3,Aug,UTI Nifty Index Fund - Regular Plan - Growth,Index,Large Cap Index,UTI MF,Nifty 50 TRI,Moderate
2021-08-27,120716,138.3371,0.001606629827853867,False,0.0016053405788645225,0.13282369799486865,0.12473652531469834,,143.6208,134.5407,2021,8,3,Aug,UTI Nifty Index Fund - Regular Plan - Growth,Index,Large Cap Index,UTI MF,Nifty 50 TRI,Moderate
2021-08-30,120716,137.5616,-0.005605871454584466,False,-0.0056216433229633244,0.12285224298732056,0.12417509049830577,,143.6208,134.5407,2021,8,3,Aug,UTI Nifty Index Fund - Regular Plan - Growth,Index,Large Cap Index,UTI MF,Nifty 50 TRI,Moderate
2021-08-31,120716,137.8426,0.002042721224527755,False,0.0020406377064091717,0.12113410478733595,0.12324468295086843,,143.6208,134.5407,2021,8,3,Aug,UTI Nifty Index Fund - Regular Plan - Growth,Index,Large Cap Index,UTI MF,Nifty 50 TRI,Moderate
2021-09-01,120716,136.5726,-0.009213407176010935,False,-0.009256113125836957,0.12393077699913387,0.12354661899205376,,143.6208,134.5407,2021,9,3,Sep,UTI Nifty Index Fund - Regular Plan - Growth,Index,Large Cap Index,UTI MF,Nifty 50 TRI,Moderate
2021-09-02,120716,138.8888,0.01695947796263675,False,0.016817271594762664,0.13108222282409807,0.12732050442272838,,143.6208,134.5407,2021,9,3,Sep,UTI Nifty Index Fund - Regular Plan - Growth,Index,Large Cap Index,UTI MF,Nifty 50 TRI,Moderate
2021-09-03,120716,136.9008,-0.014313609160709895,False,-0.014417037001074336,0.1372533230809617,0.12936520281525996,,143.6208,134.5407,2021,9,3,Sep,UTI Nifty Index Fund - Regular Plan - Growth,Index,Large Cap Index,UTI MF,Nifty 50 TRI,Moderate
2021-09-06,120716,137.7563,0.006249050407302281,False,0.006229606055584366,0.1384104231728373,0.12901506195646922,,143.6208,134.5407,2021,9,3,Sep,UTI Nifty Index Fund - Regular Plan - Growth,Index,Large Cap Index,UTI MF,Nifty 50 TRI,Moderate
2021-09-07,120716,137.8964,0.0010170133779725532,False,0.0010164965702376383,0.1366985201250823,0.12805805229537426,,143.6208,134.5407,2021,9,3,Sep,UTI Nifty Index Fund - Regular Plan - Growth,Index,Large Cap Index,UTI MF,Nifty 50 TRI,Moderate
2021-09-08,120716,138.0106,0.0008281579504614278,False,0.0008278152168779463,0.1240692628656232,0.12711559287140656,,143.6208,134.5407,2021,9,3,Sep,UTI Nifty Index Fund - Regular Plan - Growth,Index,Large Cap Index,UTI MF,Nifty 50 TRI,Moderate
2021-09-09,120716,138.6751,0.004814847555187685,False,0.0048032932500001735,0.12425774025188148,0.12654514425396393,,143.6208,134.5407,2021,9,3,Sep,UTI Nifty Index Fund - Regular Plan - Growth,Index,Large Cap Index,UTI MF,Nifty 50 TRI,Moderate
2021-09-10,120716,139.0269,0.0025368649454735603,False,0.002533652535417741,0.12447989011383895,0.1257286762601353,,143.6208,134.5407,2021,9,3,Sep,UTI Nifty Index Fund - Regular Plan - Growth,Index,Large Cap Index,UTI MF,Nifty 50 TRI,Moderate
2021-09-13,120716,139.8325,0.005794562059572739,False,0.005777838158861505,0.12237228579849274,0.1253233443452461,,143.6208,134.5407,2021,9,3,Sep,UTI Nifty Index Fund - Regular Plan - Growth,Index,Large Cap Index,UTI MF,Nifty 50 TRI,Moderate
2021-09-14,120716,140.6242,0.005661773908068435,False,0.005645806307786472,0.12192449818448164,0.12489312858342341,,143.6208,134.5407,2021,9,3,Sep,UTI Nifty Index Fund - Regular Plan - Growth,Index,Large Cap Index,UTI MF,Nifty 50 TRI,Moderate
2021-09-15,120716,141.5599,0.006653904519990039,False,0.0066318650091577915,0.12246525236489128,0.12462921929593107,,143.6208,134.5407,2021,9,3,Sep,UTI Nifty Index Fund - Regular Plan - Growth,Index,Large Cap Index,UTI MF,Nifty 50 TRI,Moderate
2021-09-16,120716,140.5408,-0.0071990726187289855,False,-0.007225110985335612,0.11782303481762318,0.12451045139219541,,143.6208,134.5407,2021,9,3,Sep,UTI Nifty Index Fund - Regular Plan - Growth,Index,Large Cap Index,UTI MF,Nifty 50 TRI,Moderate
2021-09-17,120716,141.1883,0.004607203032855889,False,0.004596622358725619,0.1184533206709525,0.1239498333786936,,143.6208,134.5407,2021,9,3,Sep,UTI Nifty Index Fund - Regular Plan - Growth,Index,Large Cap Index,UTI MF,Nifty 50 TRI,Moderate
2021-09-20,120716,138.7234,-0.01745824547784769,False,-0.017612437900369027,0.1287175255935027,0.12720299920282618,,143.6208,134.5407,2021,9,3,Sep,UTI Nifty Index Fund - Regular Plan - Growth,Index,Large Cap Index,UTI MF,Nifty 50 TRI,Moderate
2021-09-21,120716,140.2313,0.010869831621774129,False,0.01081117964400047,0.13255230423366254,0.12792173822094363,,143.6208,134.5407,2021,9,3,Sep,UTI Nifty Index Fund - Regular Plan - Growth,Index,Large Cap Index,UTI MF,Nifty 50 TRI,Moderate
2021-09-22,120716,140.6312,0.0028517171273461095,False,0.002847658695893774,0.13288527965200642,0.1271910389739173,,143.6208,134.5407,2021,9,3,Sep,UTI Nifty Index Fund - Regular Plan - Growth,Index,Large Cap Index,UTI MF,Nifty 50 TRI,Moderate
2021-09-23,120716,139.5702,-0.007544556257786383,False,-0.007573160383458933,0.13453101494841377,0.1270980617896799,,143.6208,134.5407,2021,9,3,Sep,UTI Nifty Index Fund - Regular Plan - Growth,Index,Large Cap Index,UTI MF,Nifty 50 TRI,Moderate
2021-09-24,120716,139.6299,0.0004277417385658566,False,0.00042765028314700477,0.1297695701116768,0.1262939359510248,,143.6208,134.5407,2021,9,3,Sep,UTI Nifty Index Fund - Regular Plan - Growth,Index,Large Cap Index,UTI MF,Nifty 50 TRI,Moderate
2021-09-27,120716,141.5549,0.013786445453302099,False,0.013692276926588235,0.13063199327423025,0.12785122729458953,,143.6208,134.5407,2021,9,3,Sep,UTI Nifty Index Fund - Regular Plan - Growth,Index,Large Cap Index,UTI MF,Nifty 50 TRI,Moderate
2021-09-28,120716,140.1193,-0.010141648222703692,False,-0.010193425103111867,0.13171669387170326,0.12832820261475092,,143.6208,134.5407,2021,9,3,Sep,UTI Nifty Index Fund - Regular Plan - Growth,Index,Large Cap Index,UTI MF,Nifty 50 TRI,Moderate
2021-09-29,120716,139.8553,-0.0018841087558959524,False,-0.0018858859213975317,0.13167626555547557,0.1275855970381306,,143.6208,134.5407,2021,9,3,Sep,UTI Nifty Index Fund - Regular Plan - Growth,Index,Large Cap Index,UTI MF,Nifty 50 TRI,Moderate
2021-09-30,120716,138.8185,-0.007413376539895156,False,-0.007440992183852898,0.13271299611541434,0.12745927695602766,,143.6208,134.5407,2021,9,3,Sep,UTI Nifty Index Fund - Regular Plan - Growth,Index,Large Cap Index,UTI MF,Nifty 50 TRI,Moderate
2021-10-01,120716,138.402,-0.003000320562461134,False,-0.0030048305473926724,0.12761382689287395,0.12679603252529997,,143.6208,134.5407,2021,10,4,Oct,UTI Nifty Index Fund - Regular Plan - Growth,Index,Large Cap Index,UTI MF,Nifty 50 TRI,Moderate
2021-10-04,120716,138.1958,-0.0014898628632533661,False,-0.0014909738125074817,0.12270549721347783,0.12606902405069656,,143.6208,134.5407,2021,10,4,Oct,UTI Nifty Index Fund - Regular Plan - Growth,Index,Large Cap Index,UTI MF,Nifty 50 TRI,Moderate
2021-10-05,120716,138.0835,-0.0008126151445991825,False,-0.0008129454952632247,0.12272848172184869,0.12533885042731016,,143.6208,134.5407,2021,10,4,Oct,UTI Nifty Index Fund - Regular Plan - Growth,Index,Large Cap Index,UTI MF,Nifty 50 TRI,Moderate
2021-10-06,120716,138.7955,0.00515630035449588,False,0.005143052159423288,0.12328268909916004,0.1249415990795644,,143.6208,134.5407,2021,10,4,Oct,UTI Nifty Index Fund - Regular Plan - Growth,Index,Large Cap Index,UTI MF,Nifty 50 TRI,Moderate
2021-10-07,120716,138.2732,-0.0037630903019190143,False,-0.0037701885393637215,0.12370387593719595,0.12438195396863218,,143.6208,134.5407,2021,10,4,Oct,UTI Nifty Index Fund - Regular Plan - Growth,Index,Large Cap Index,UTI MF,Nifty 50 TRI,Moderate
2021-10-08,120716,135.122,-0.02278966567635654,False,-0.023053364210710046,0.14017692379541788,0.1293541559859932,,143.6208,134.5407,2021,10,4,Oct,UTI Nifty Index Fund - Regular Plan - Growth,Index,Large Cap Index,UTI MF,Nifty 50 TRI,Moderate
2021-10-11,120716,135.5095,0.002867778748094185,False,0.0028636745154352883,0.1397747408848872,0.129463818697173,,143.6208,134.5407,2021,10,4,Oct,UTI Nifty Index Fund - Regular Plan - Growth,Index,Large Cap Index,UTI MF,Nifty 50 TRI,Moderate
2021-10-12,120716,137.7175,0.016294060564019386,False,0.016162736968593217,0.14786380415429265,0.13099522045070885,,143.6208,134.5407,2021,10,4,Oct,UTI Nifty Index Fund - Regular Plan - Growth,Index,Large Cap Index,UTI MF,Nifty 50 TRI,Moderate
2021-10-13,120716,139.0633,0.00977217855392376,False,0.009724739621185146,0.14780933186184894,0.13192334200165995,,143.6208,134.5407,2021,10,4,Oct,UTI Nifty Index Fund - Regular Plan - Growth,Index,Large Cap Index,UTI MF,Nifty 50 TRI,Moderate
2021-10-14,120716,140.6035,0.011075531790199156,False,0.011014647228097365,0.14307366670267116,0.13296960316424294,,143.6208,134.5407,2021,10,4,Oct,UTI Nifty Index Fund - Regular Plan - Growth,Index,Large Cap Index,UTI MF,Nifty 50 TRI,Moderate
2021-10-15,120716,140.9851,0.0027140149427289373,False,0.0027103386543397873,0.1361508178420652,0.1330182588467099,,143.6208,134.5407,2021,10,4,Oct,UTI Nifty Index Fund - Regular Plan - Growth,Index,Large Cap Index,UTI MF,Nifty 50 TRI,Moderate
2021-10-18,120716,141.379,0.0027939122644875525,False,0.0027900165461266784,0.13536282828679225,0.13302384514676768,,143.6208,134.5407,2021,10,4,Oct,UTI Nifty Index Fund - Regular Plan - Growth,Index,Large Cap Index,UTI MF,Nifty 50 TRI,Moderate
2021-10-19,120716,141.1572,-0.001568832712071866,False,-0.0015700646187166473,0.13555089441770235,0.13259759205740784,,143.6208,134.5407,2021,10,4,Oct,UTI Nifty Index Fund - Regular Plan - Growth,Index,Large Cap Index,UTI MF,Nifty 50 TRI,Moderate
2021-10-20,120716,142.2264,0.007574533923880855,False,0.007545991183158794,0.1369596120905084,0.1321598990422848,,143.6208,134.5407,2021,10,4,Oct,UTI Nifty Index Fund - Regular Plan - Growth,Index,Large Cap Index,UTI MF,Nifty 50 TRI,Moderate
2021-10-21,120716,141.405,-0.005775299100589049,False,-0.005792040629783385,0.1378592473480828,0.1310590090940592,,143.6208,134.5407,2021,10,4,Oct,UTI Nifty Index Fund - Regular Plan - Growth,Index,Large Cap Index,UTI MF,Nifty 50 TRI,Moderate
2021-10-22,120716,139.0509,-0.01664792616951305,False,-0.016788060365286545,0.1465603221578929,0.13406634180775903,,143.6208,134.5407,2021,10,4,Oct,UTI Nifty Index Fund - Regular Plan - Growth,Index,Large Cap Index,UTI MF,Nifty 50 TRI,Moderate
2021-10-25,120716,137.7102,-0.009641793041253455,False,-0.009688576085602484,0.14812021365009484,0.13484517004979887,,143.6208,134.5407,2021,10,4,Oct,UTI Nifty Index Fund - Regular Plan - Growth,Index,Large Cap Index,UTI MF,Nifty 50 TRI,Moderate
2021-10-26,120716,137.0123,-0.005067888943593002,False,-0.0050807742453863524,0.14752529142516665,0.13497772606344813,,143.6208,134.5407,2021,10,4,Oct,UTI Nifty Index Fund - Regular Plan - Growth,Index,Large Cap Index,UTI MF,Nifty 50 TRI,Moderate
2021-10-27,120716,135.2501,-0.01286161899333127,False,-0.012945045722096244,0.14975403460124997,0.1351153168400664,,143.6208,134.5407,2021,10,4,Oct,UTI Nifty Index Fund - Regular Plan - Growth,Index,Large Cap Index,UTI MF,Nifty 50 TRI,Moderate
2021-10-28,120716,134.7693,-0.003554895708025474,False,-0.003561229364553677,0.14891386170213797,0.13513610591377662,,143.6208,134.5407,2021,10,4,Oct,UTI Nifty Index Fund - Regular Plan - Growth,Index,Large Cap Index,UTI MF,Nifty 50 TRI,Moderate
2021-10-29,120716,135.1539,0.0028537656573122128,False,0.002849701398557437,0.14838969265603433,0.13518876053345308,,143.6208,134.5407,2021,10,4,Oct,UTI Nifty Index Fund - Regular Plan - Growth,Index,Large Cap Index,UTI MF,Nifty 50 TRI,Moderate
2021-11-01,120716,135.5002,0.002562264203992637,False,0.0025589872015708394,0.14072466186269142,0.13510682403065546,,143.6208,134.5407,2021,11,4,Nov,UTI Nifty Index Fund - Regular Plan - Growth,Index,Large Cap Index,UTI MF,Nifty 50 TRI,Moderate
2021-11-02,120716,135.9269,0.0031490728426968317,False,0.003144124897717254,0.13691467100546076,0.13281074135346754,,143.6208,134.5407,2021,11,4,Nov,UTI Nifty Index Fund - Regular Plan - Growth,Index,Large Cap Index,UTI MF,Nifty 50 TRI,Moderate
