date,scheme_code,nav,daily_return,is_return_outlier,log_return,rolling_30d_vol,rolling_90d_vol,rolling_252d_vol,week52_high,week52_low,year,month,quarter,month_name,scheme_name,category,sub_category,amc_name,benchmark,risk_level
2021-06-23,100033,102.5127,-0.009864392373519881,False,-0.00991336783356399,,,,103.534,99.664,2021,6,2,Jun,Axis Bluechip Fund - Regular Plan - Growth,Equity,Large Cap,Axis MF,BSE 100 TRI,Moderate
2021-06-24,100033,103.9492,0.014012897914112088,False,0.013915624924497442,,,,103.9492,99.664,2021,6,2,Jun,Axis Bluechip Fund - Regular Plan - Growth,Equity,Large Cap,Axis MF,BSE 100 TRI,Moderate
2021-06-25,100033,103.8834,-0.0006330015045812321,False,-0.0006332019346197736,,,,103.9492,99.664,2021,6,2,Jun,Axis Bluechip Fund - Regular Plan - Growth,Equity,Large Cap,Axis MF,BSE 100 TRI,Moderate
2021-06-28,100033,103.8388,-0.0004293274960194271,False,-0.00042941968345552455,,,,103.9492,99.664,2021,6,2,Jun,Axis Bluechip Fund - Regular Plan - Growth,Equity,Large Cap,Axis MF,BSE 100 TRI,Moderate
2021-06-29,100033,105.7804,0.018698212999379793,False,0.01852555041521121,,,,105.7804,99.664,2021,6,2,Jun,Axis Bluechip Fund - Regular Plan - Growth,Equity,Large Cap,Axis MF,BSE 100 TRI,Moderate
2021-06-30,100033,106.2001,0.003967653743037536,False,0.003959803363133467,,,,106.2001,99.664,2021,6,2,Jun,Axis Bluechip Fund - Regular Plan - Growth,Equity,Large Cap,Axis MF,BSE 100 TRI,Moderate
2021-07-01,100033,107.3258,0.010599801695101885,False,0.010544017650737874,,,,107.3258,99.664,2021,7,3,Jul,Axis Bluechip Fund - Regular Plan - Growth,Equity,Large Cap,Axis MF,BSE 100 TRI,Moderate
2021-07-02,100033,107.5349,0.0019482733881321934,False,0.0019463779650037503,0.13142523333175576,,,107.5349,99.664,2021,7,3,Jul,Axis Bluechip Fund - Regular Plan - Growth,Equity,Large Cap,Axis MF,BSE 100 TRI,Moderate
2021-07-05,100033,107.5238,-0.0001032223027128687,False,-0.0001032276305013916,0.12869455429902094,,,107.5349,99.664,2021,7,3,Jul,Axis Bluechip Fund - Regular Plan - Growth,Equity,Large Cap,Axis MF,BSE 100 TRI,Moderate
2021-07-06,100033,106.3536,-0.010883171911706957,False,-0.01094282684523692,0.13445512917420943,,,107.5349,99.664,2021,7,3,Jul,Axis Bluechip Fund - Regular Plan - Growth,Equity,Large Cap,Axis MF,BSE 100 TRI,Moderate
2021-07-07,100033,105.3314,-0.009611334266070859,False,-0.009657821247006083,0.13749675268090633,,,107.5349,99.664,2021,7,3,Jul,Axis Bluechip Fund - Regular Plan - Growth,Equity,Large Cap,Axis MF,BSE 100 TRI,Moderate
2021-07-08,100033,104.3991,-0.008851111824204394,False,-0.008890515598253268,0.13909674041999667,,,107.5349,99.664,2021,7,3,Jul,Axis Bluechip Fund - Regular Plan - Growth,Equity,Large Cap,Axis MF,BSE 100 TRI,Moderate
2021-07-09,100033,105.3093,0.008718465963786892,False,0.008680679606622882,0.1379968608870591,,,107.5349,99.664,2021,7,3,Jul,Axis Bluechip Fund - Regular Plan - Growth,Equity,Large Cap,Axis MF,BSE 100 TRI,Moderate
2021-07-12,100033,104.417,-0.008473135800921572,False,-0.008509236886987393,0.13904660067828128,,,107.5349,99.664,2021,7,3,Jul,Axis Bluechip Fund - Regular Plan - Growth,Equity,Large Cap,Axis MF,BSE 100 TRI,Moderate
2021-07-13,100033,106.9423,0.024184759186722582,False,0.023896939235264713,0.15288352952069542,,,107.5349,99.664,2021,7,3,Jul,Axis Bluechip Fund - Regular Plan - Growth,Equity,Large Cap,Axis MF,BSE 100 TRI,Moderate
2021-07-14,100033,107.5327,0.005520734078096279,False,0.0055055506824085556,0.1503202023060856,,,107.5349,99.664,2021,7,3,Jul,Axis Bluechip Fund - Regular Plan - Growth,Equity,Large Cap,Axis MF,BSE 100 TRI,Moderate
2021-07-15,100033,106.9323,-0.00558341788125849,False,-0.005599063423120135,0.1495212085797765,,,107.5349,99.664,2021,7,3,Jul,Axis Bluechip Fund - Regular Plan - Growth,Equity,Large Cap,Axis MF,BSE 100 TRI,Moderate
2021-07-16,100033,107.0055,0.0006845452683614806,False,0.000684311074120874,0.14698791531860844,,,107.5349,99.664,2021,7,3,Jul,Axis Bluechip Fund - Regular Plan - Growth,Equity,Large Cap,Axis MF,BSE 100 TRI,Moderate
2021-07-19,100033,108.0728,0.0099742536598586,False,0.00992483910237359,0.1483338581484808,,,108.0728,99.664,2021,7,3,Jul,Axis Bluechip Fund - Regular Plan - Growth,Equity,Large Cap,Axis MF,BSE 100 TRI,Moderate
2021-07-20,100033,106.8583,-0.011237795263933203,False,-0.011301416374870423,0.1536015052879868,,,108.0728,99.664,2021,7,3,Jul,Axis Bluechip Fund - Regular Plan - Growth,Equity,Large Cap,Axis MF,BSE 100 TRI,Moderate
2021-07-21,100033,107.9751,0.010451223723379366,False,0.010396987249108687,0.15407594736680538,,,108.0728,99.664,2021,7,3,Jul,Axis Bluechip Fund - Regular Plan - Growth,Equity,Large Cap,Axis MF,BSE 100 TRI,Moderate
2021-07-22,100033,107.2204,-0.006989574448182934,False,-0.007014115946946051,0.15579846709667244,,,108.0728,99.664,2021,7,3,Jul,Axis Bluechip Fund - Regular Plan - Growth,Equity,Large Cap,Axis MF,BSE 100 TRI,Moderate
2021-07-23,100033,107.1155,-0.0009783585959388663,False,-0.0009788375010961216,0.15534424281055934,,,108.0728,99.664,2021,7,3,Jul,Axis Bluechip Fund - Regular Plan - Growth,Equity,Large Cap,Axis MF,BSE 100 TRI,Moderate
2021-07-26,100033,106.5668,-0.005122507947029065,False,-0.005135672968725942,0.15678076489185375,,,108.0728,99.664,2021,7,3,Jul,Axis Bluechip Fund - Regular Plan - Growth,Equity,Large Cap,Axis MF,BSE 100 TRI,Moderate
2021-07-27,100033,105.7225,-0.00792273015610867,False,-0.007954281742971829,0.159163570665361,,,108.0728,99.664,2021,7,3,Jul,Axis Bluechip Fund - Regular Plan - Growth,Equity,Large Cap,Axis MF,BSE 100 TRI,Moderate
2021-07-28,100033,105.5481,-0.0016496015512307283,False,-0.0016509636420137836,0.15899898533502932,,,108.0728,99.664,2021,7,3,Jul,Axis Bluechip Fund - Regular Plan - Growth,Equity,Large Cap,Axis MF,BSE 100 TRI,Moderate
2021-07-29,100033,105.0594,-0.0046301165061238825,False,-0.00464086869765792,0.15651924202465411,,,108.0728,99.664,2021,7,3,Jul,Axis Bluechip Fund - Regular Plan - Growth,Equity,Large Cap,Axis MF,BSE 100 TRI,Moderate
2021-07-30,100033,105.123,0.0006053718182286172,False,0.0006051886546271249,0.1564118563091207,,,108.0728,99.664,2021,7,3,Jul,Axis Bluechip Fund - Regular Plan - Growth,Equity,Large Cap,Axis MF,BSE 100 TRI,Moderate
2021-08-02,100033,106.2713,0.010923394499776418,False,0.010864165159356627,0.15047340335226667,,,108.0728,99.664,2021,8,3,Aug,Axis Bluechip Fund - Regular Plan - Growth,Equity,Large Cap,Axis MF,BSE 100 TRI,Moderate
2021-08-03,100033,105.401,-0.008189417086268858,False,-0.008223134572929808,0.14834023146038275,,,108.0728,99.664,2021,8,3,Aug,Axis Bluechip Fund - Regular Plan - Growth,Equity,Large Cap,Axis MF,BSE 100 TRI,Moderate
2021-08-04,100033,104.4613,-0.008915475185244937,False,-0.008955455842566937,0.14778088158817787,,,108.0728,99.664,2021,8,3,Aug,Axis Bluechip Fund - Regular Plan - Growth,Equity,Large Cap,Axis MF,BSE 100 TRI,Moderate
2021-08-05,100033,102.2735,-0.020943641329372653,False,-0.02116607051855907,0.1549105794666256,,,108.0728,99.664,2021,8,3,Aug,Axis Bluechip Fund - Regular Plan - Growth,Equity,Large Cap,Axis MF,BSE 100 TRI,Moderate
2021-08-06,100033,101.923,-0.003427085217578285,False,-0.0034329711256424647,0.1551435918518178,,,108.0728,99.664,2021,8,3,Aug,Axis Bluechip Fund - Regular Plan - Growth,Equity,Large Cap,Axis MF,BSE 100 TRI,Moderate
2021-08-09,100033,101.0502,-0.008563327217605443,False,-0.008600203175639738,0.1568526357680276,,,108.0728,99.664,2021,8,3,Aug,Axis Bluechip Fund - Regular Plan - Growth,Equity,Large Cap,Axis MF,BSE 100 TRI,Moderate
2021-08-10,100033,99.8283,-0.012092009713983831,False,-0.012165712811754296,0.14866218709498757,,,108.0728,99.664,2021,8,3,Aug,Axis Bluechip Fund - Regular Plan - Growth,Equity,Large Cap,Axis MF,BSE 100 TRI,Moderate
2021-08-11,100033,100.5021,0.006749589044389159,False,0.0067269125490840905,0.14982817417377478,,,108.0728,99.664,2021,8,3,Aug,Axis Bluechip Fund - Regular Plan - Growth,Equity,Large Cap,Axis MF,BSE 100 TRI,Moderate
2021-08-12,100033,102.0963,0.015862355114967697,False,0.015737862729371162,0.15431981739536466,,,108.0728,99.664,2021,8,3,Aug,Axis Bluechip Fund - Regular Plan - Growth,Equity,Large Cap,Axis MF,BSE 100 TRI,Moderate
2021-08-13,100033,101.3272,-0.007533083960927001,False,-0.007561600942050076,0.15486143055182827,,,108.0728,99.664,2021,8,3,Aug,Axis Bluechip Fund - Regular Plan - Growth,Equity,Large Cap,Axis MF,BSE 100 TRI,Moderate
2021-08-16,100033,100.8107,-0.0050973479973788205,False,-0.005110383793208989,0.15502468339218523,,,108.0728,99.664,2021,8,3,Aug,Axis Bluechip Fund - Regular Plan - Growth,Equity,Large Cap,Axis MF,BSE 100 TRI,Moderate
2021-08-17,100033,100.3549,-0.004521345452417225,False,-0.004531597648920188,0.1529757900649953,,,108.0728,99.664,2021,8,3,Aug,Axis Bluechip Fund - Regular Plan - Growth,Equity,Large Cap,Axis MF,BSE 100 TRI,Moderate
2021-08-18,100033,100.6491,0.002931595766624273,False,0.0029273070196253557,0.15178821365170805,,,108.0728,99.664,2021,8,3,Aug,Axis Bluechip Fund - Regular Plan - Growth,Equity,Large Cap,Axis MF,BSE 100 TRI,Moderate
2021-08-19,100033,99.8398,-0.008040807120977767,False,-0.008073308754044448,0.15146365688207433,,,108.0728,99.664,2021,8,3,Aug,Axis Bluechip Fund - Regular Plan - Growth,Equity,Large Cap,Axis MF,BSE 100 TRI,Moderate
2021-08-20,100033,99.5322,-0.003080935658925532,False,-0.0030856915120231086,0.14841452748516085,,,108.0728,99.5322,2021,8,3,Aug,Axis Bluechip Fund - Regular Plan - Growth,Equity,Large Cap,Axis MF,BSE 100 TRI,Moderate
2021-08-23,100033,99.2582,-0.002752877963111411,False,-0.0027566741001198423,0.1471121523089731,,,108.0728,99.2582,2021,8,3,Aug,Axis Bluechip Fund - Regular Plan - Growth,Equity,Large Cap,Axis MF,BSE 100 TRI,Moderate
2021-08-24,100033,99.5215,0.002652677562156036,False,0.0026491654227096028,0.1259771315322043,,,108.0728,99.2582,2021,8,3,Aug,Axis Bluechip Fund - Regular Plan - Growth,Equity,Large Cap,Axis MF,BSE 100 TRI,Moderate
2021-08-25,100033,100.6516,0.01135533527931143,False,0.011291347406534537,0.130214067698169,,,108.0728,99.2582,2021,8,3,Aug,Axis Bluechip Fund - Regular Plan - Growth,Equity,Large Cap,Axis MF,BSE 100 TRI,Moderate
2021-08-26,100033,98.8781,-0.01762018686240452,False,-0.017777270316673935,0.13742967119053495,,,108.0728,98.8781,2021,8,3,Aug,Axis Bluechip Fund - Regular Plan - Growth,Equity,Large Cap,Axis MF,BSE 100 TRI,Moderate
2021-08-27,100033,99.9312,0.010650487822885024,False,0.010594170893071709,0.14242540868033687,0.14776323392425522,,108.0728,98.8781,2021,8,3,Aug,Axis Bluechip Fund - Regular Plan - Growth,Equity,Large Cap,Axis MF,BSE 100 TRI,Moderate
2021-08-30,100033,101.6167,0.016866604223705783,False,0.0167259425083585,0.1488184085856381,0.15049999419348403,,108.0728,98.8781,2021,8,3,Aug,Axis Bluechip Fund - Regular Plan - Growth,Equity,Large Cap,Axis MF,BSE 100 TRI,Moderate
2021-08-31,100033,103.133,0.014921759907574161,False,0.014811525687736865,0.15394588313682886,0.15216718750032907,,108.0728,98.8781,2021,8,3,Aug,Axis Bluechip Fund - Regular Plan - Growth,Equity,Large Cap,Axis MF,BSE 100 TRI,Moderate
2021-09-01,100033,101.1171,-0.019546604869440487,False,-0.019740166213743034,0.15879858617792847,0.15615826187059034,,108.0728,98.8781,2021,9,3,Sep,Axis Bluechip Fund - Regular Plan - Growth,Equity,Large Cap,Axis MF,BSE 100 TRI,Moderate
2021-09-02,100033,103.8166,0.02669677037810625,False,0.026346629684354663,0.17862783405950786,0.1636184353703729,,108.0728,98.8781,2021,9,3,Sep,Axis Bluechip Fund - Regular Plan - Growth,Equity,Large Cap,Axis MF,BSE 100 TRI,Moderate
2021-09-03,100033,102.6353,-0.01137871978084426,False,-0.011443952729828236,0.18113563725409543,0.16403261020870163,,108.0728,98.8781,2021,9,3,Sep,Axis Bluechip Fund - Regular Plan - Growth,Equity,Large Cap,Axis MF,BSE 100 TRI,Moderate
2021-09-06,100033,103.1277,0.004797569647090327,False,0.00478609798592847,0.18162638086110036,0.16299348949991144,,108.0728,98.8781,2021,9,3,Sep,Axis Bluechip Fund - Regular Plan - Growth,Equity,Large Cap,Axis MF,BSE 100 TRI,Moderate
2021-09-07,100033,103.9675,0.008143301945064296,False,0.008110324172783769,0.18229560498126282,0.1624392015810211,,108.0728,98.8781,2021,9,3,Sep,Axis Bluechip Fund - Regular Plan - Growth,Equity,Large Cap,Axis MF,BSE 100 TRI,Moderate
2021-09-08,100033,104.2829,0.003033640320292408,False,0.0030290481185441184,0.18254282299917232,0.16129199530047858,,108.0728,98.8781,2021,9,3,Sep,Axis Bluechip Fund - Regular Plan - Growth,Equity,Large Cap,Axis MF,BSE 100 TRI,Moderate
2021-09-09,100033,104.0248,-0.0024749982978992113,False,-0.0024780661692161187,0.18220905722294684,0.16021007588137892,,108.0728,98.8781,2021,9,3,Sep,Axis Bluechip Fund - Regular Plan - Growth,Equity,Large Cap,Axis MF,BSE 100 TRI,Moderate
2021-09-10,100033,104.7387,0.0068627865662802545,False,0.006839344835835417,0.1833680253004369,0.1594932431128217,,108.0728,98.8781,2021,9,3,Sep,Axis Bluechip Fund - Regular Plan - Growth,Equity,Large Cap,Axis MF,BSE 100 TRI,Moderate
2021-09-13,100033,105.9544,0.011606980036987347,False,0.011540135786890053,0.18373408945870096,0.15968867550816454,,108.0728,98.8781,2021,9,3,Sep,Axis Bluechip Fund - Regular Plan - Growth,Equity,Large Cap,Axis MF,BSE 100 TRI,Moderate
2021-09-14,100033,106.4343,0.004529306947139489,False,0.0045190805039352685,0.18252273585393541,0.1587128411448264,,108.0728,98.8781,2021,9,3,Sep,Axis Bluechip Fund - Regular Plan - Growth,Equity,Large Cap,Axis MF,BSE 100 TRI,Moderate
2021-09-15,100033,103.2991,-0.02945666951349324,False,-0.02989922977932183,0.20045074078558364,0.16737006323847006,,108.0728,98.8781,2021,9,3,Sep,Axis Bluechip Fund - Regular Plan - Growth,Equity,Large Cap,Axis MF,BSE 100 TRI,Moderate
2021-09-16,100033,102.7387,-0.005425023064092538,False,-0.0054397919402626865,0.1914017299568033,0.1665723240853578,,108.0728,98.8781,2021,9,3,Sep,Axis Bluechip Fund - Regular Plan - Growth,Equity,Large Cap,Axis MF,BSE 100 TRI,Moderate
2021-09-17,100033,103.0843,0.003363873593884348,False,0.003358228427315238,0.1912887174630435,0.16553426837697108,,108.0728,98.8781,2021,9,3,Sep,Axis Bluechip Fund - Regular Plan - Growth,Equity,Large Cap,Axis MF,BSE 100 TRI,Moderate
2021-09-20,100033,103.6708,0.0056895181904519365,False,0.005673394012126587,0.18990952192558117,0.16470827752479963,,108.0728,98.8781,2021,9,3,Sep,Axis Bluechip Fund - Regular Plan - Growth,Equity,Large Cap,Axis MF,BSE 100 TRI,Moderate
2021-09-21,100033,104.9103,0.011956114933038053,False,0.01188520523432456,0.18837173261358495,0.16493407572749358,,108.0728,98.8781,2021,9,3,Sep,Axis Bluechip Fund - Regular Plan - Growth,Equity,Large Cap,Axis MF,BSE 100 TRI,Moderate
2021-09-22,100033,104.4949,-0.003959573082909951,False,-0.003967432947074322,0.1884464271807138,0.16406657776338276,,108.0728,98.8781,2021,9,3,Sep,Axis Bluechip Fund - Regular Plan - Growth,Equity,Large Cap,Axis MF,BSE 100 TRI,Moderate
2021-09-23,100033,104.0061,-0.004677740253352103,False,-0.004688715118712039,0.18407009565616264,0.16328023071035316,,108.0728,98.8781,2021,9,3,Sep,Axis Bluechip Fund - Regular Plan - Growth,Equity,Large Cap,Axis MF,BSE 100 TRI,Moderate
2021-09-24,100033,103.9016,-0.0010047487599285088,False,-0.001005253858323465,0.1825037309135157,0.16226547216783044,,108.0728,98.8781,2021,9,3,Sep,Axis Bluechip Fund - Regular Plan - Growth,Equity,Large Cap,Axis MF,BSE 100 TRI,Moderate
2021-09-27,100033,104.3651,0.004460951515664835,False,0.004451030963910784,0.1818754263319114,0.16140091593923833,,108.0728,98.8781,2021,9,3,Sep,Axis Bluechip Fund - Regular Plan - Growth,Equity,Large Cap,Axis MF,BSE 100 TRI,Moderate
2021-09-28,100033,103.8889,-0.0045628279951822615,False,-0.004573269468710654,0.1818868434180027,0.1606497357260159,,108.0728,98.8781,2021,9,3,Sep,Axis Bluechip Fund - Regular Plan - Growth,Equity,Large Cap,Axis MF,BSE 100 TRI,Moderate
2021-09-29,100033,103.5617,-0.0031495183797306536,False,-0.003154488551250732,0.182242542909845,0.15979148569622229,,108.0728,98.8781,2021,9,3,Sep,Axis Bluechip Fund - Regular Plan - Growth,Equity,Large Cap,Axis MF,BSE 100 TRI,Moderate
2021-09-30,100033,103.8929,0.0031980935036795,False,0.003192990479720882,0.18029007503470518,0.15889864628434217,,108.0728,98.8781,2021,9,3,Sep,Axis Bluechip Fund - Regular Plan - Growth,Equity,Large Cap,Axis MF,BSE 100 TRI,Moderate
2021-10-01,100033,102.9575,-0.009003502645512862,False,-0.009044279114008647,0.18237141853763825,0.15878768880043995,,108.0728,98.8781,2021,10,4,Oct,Axis Bluechip Fund - Regular Plan - Growth,Equity,Large Cap,Axis MF,BSE 100 TRI,Moderate
2021-10-04,100033,103.0051,0.0004623266881966792,False,0.0004622198481421071,0.18200470815668704,0.15785100686044307,,108.0728,98.8781,2021,10,4,Oct,Axis Bluechip Fund - Regular Plan - Growth,Equity,Large Cap,Axis MF,BSE 100 TRI,Moderate
2021-10-05,100033,101.4702,-0.014901203920970829,False,-0.015013342251968934,0.18788637503583733,0.15906182270208322,,108.0728,98.8781,2021,10,4,Oct,Axis Bluechip Fund - Regular Plan - Growth,Equity,Large Cap,Axis MF,BSE 100 TRI,Moderate
2021-10-06,100033,100.1774,-0.01274068642813353,False,-0.012822545006378193,0.18900366240209956,0.15964740517804907,,108.0728,98.8781,2021,10,4,Oct,Axis Bluechip Fund - Regular Plan - Growth,Equity,Large Cap,Axis MF,BSE 100 TRI,Moderate
2021-10-07,100033,99.3896,-0.007864049176760424,False,-0.007895133886527626,0.1831648710131259,0.1592918071484474,,108.0728,98.8781,2021,10,4,Oct,Axis Bluechip Fund - Regular Plan - Growth,Equity,Large Cap,Axis MF,BSE 100 TRI,Moderate
2021-10-08,100033,99.8829,0.0049632959585308445,False,0.004951019409817587,0.18108491160924928,0.15861759397974268,,108.0728,98.8781,2021,10,4,Oct,Axis Bluechip Fund - Regular Plan - Growth,Equity,Large Cap,Axis MF,BSE 100 TRI,Moderate
2021-10-11,100033,99.7975,-0.0008550012064127976,False,-0.0008553669284209798,0.17392389545511322,0.1586121556204608,,108.0728,98.8781,2021,10,4,Oct,Axis Bluechip Fund - Regular Plan - Growth,Equity,Large Cap,Axis MF,BSE 100 TRI,Moderate
2021-10-12,100033,98.9995,-0.007996192289385973,False,-0.008028333286673277,0.1688240572088311,0.15915729911327992,,108.0728,98.8781,2021,10,4,Oct,Axis Bluechip Fund - Regular Plan - Growth,Equity,Large Cap,Axis MF,BSE 100 TRI,Moderate
2021-10-13,100033,97.8057,-0.012058646760842229,False,-0.012131942065766904,0.16309206905881113,0.1602396564463692,,108.0728,97.8057,2021,10,4,Oct,Axis Bluechip Fund - Regular Plan - Growth,Equity,Large Cap,Axis MF,BSE 100 TRI,Moderate
2021-10-14,100033,97.6535,-0.0015561465231577198,False,-0.0015573585767436667,0.14027122090888614,0.16019151270478355,,108.0728,97.6535,2021,10,4,Oct,Axis Bluechip Fund - Regular Plan - Growth,Equity,Large Cap,Axis MF,BSE 100 TRI,Moderate
2021-10-15,100033,97.2539,-0.004092019231261457,False,-0.004100414452052716,0.13760200045824864,0.15978323812615333,,108.0728,97.2539,2021,10,4,Oct,Axis Bluechip Fund - Regular Plan - Growth,Equity,Large Cap,Axis MF,BSE 100 TRI,Moderate
2021-10-18,100033,95.9509,-0.01339792028905784,False,-0.013488482227147271,0.1401521322657636,0.16120096970663245,,108.0728,95.9509,2021,10,4,Oct,Axis Bluechip Fund - Regular Plan - Growth,Equity,Large Cap,Axis MF,BSE 100 TRI,Moderate
2021-10-19,100033,96.1728,0.0023126411529228452,False,0.0023099711141404277,0.13734446847594234,0.1610645518041807,,108.0728,95.9509,2021,10,4,Oct,Axis Bluechip Fund - Regular Plan - Growth,Equity,Large Cap,Axis MF,BSE 100 TRI,Moderate
2021-10-20,100033,94.7121,-0.015188286085046743,False,-0.015304809468019443,0.14100309818560083,0.16289907254650485,,108.0728,94.7121,2021,10,4,Oct,Axis Bluechip Fund - Regular Plan - Growth,Equity,Large Cap,Axis MF,BSE 100 TRI,Moderate
2021-10-21,100033,93.419,-0.013652954585528287,False,-0.01374701327049056,0.1442127779766262,0.1636492171190726,,108.0728,93.419,2021,10,4,Oct,Axis Bluechip Fund - Regular Plan - Growth,Equity,Large Cap,Axis MF,BSE 100 TRI,Moderate
2021-10-22,100033,94.6101,0.012750082959569253,False,0.01266948501581061,0.1488376280204915,0.16501472822099156,,108.0728,93.419,2021,10,4,Oct,Axis Bluechip Fund - Regular Plan - Growth,Equity,Large Cap,Axis MF,BSE 100 TRI,Moderate
2021-10-25,100033,93.7958,-0.008606903491276352,False,-0.008644156796220593,0.14259517689021772,0.16225351297327228,,108.0728,93.419,2021,10,4,Oct,Axis Bluechip Fund - Regular Plan - Growth,Equity,Large Cap,Axis MF,BSE 100 TRI,Moderate
2021-10-26,100033,93.7546,-0.0004392520773851549,False,-0.0004393485768383233,0.14072281666949904,0.16040175485323993,,108.0728,93.419,2021,10,4,Oct,Axis Bluechip Fund - Regular Plan - Growth,Equity,Large Cap,Axis MF,BSE 100 TRI,Moderate
2021-10-27,100033,93.7429,-0.00012479387678032694,False,-0.0001248016641840548,0.11893375417733117,0.15971302754449612,,108.0728,93.419,2021,10,4,Oct,Axis Bluechip Fund - Regular Plan - Growth,Equity,Large Cap,Axis MF,BSE 100 TRI,Moderate
2021-10-28,100033,92.0629,-0.017921357244122027,False,-0.01808388956145718,0.12625160953045575,0.1601843130651846,,108.0728,92.0629,2021,10,4,Oct,Axis Bluechip Fund - Regular Plan - Growth,Equity,Large Cap,Axis MF,BSE 100 TRI,Moderate
2021-10-29,100033,91.1982,-0.009392491437919093,False,-0.009436879044409674,0.12553119706994234,0.1607509543101387,,108.0728,91.1982,2021,10,4,Oct,Axis Bluechip Fund - Regular Plan - Growth,Equity,Large Cap,Axis MF,BSE 100 TRI,Moderate
2021-11-01,100033,91.3794,0.0019868813200261126,False,0.001984910081981676,0.12347803945313568,0.16084288301308994,,108.0728,91.1982,2021,11,4,Nov,Axis Bluechip Fund - Regular Plan - Growth,Equity,Large Cap,Axis MF,BSE 100 TRI,Moderate
2021-11-02,100033,93.1012,0.01884232113583595,False,0.018667003440839096,0.13257039034168122,0.16089396205011297,,108.0728,91.1982,2021,11,4,Nov,Axis Bluechip Fund - Regular Plan - Growth,Equity,Large Cap,Axis MF,BSE 100 TRI,Moderate
2021-11-03,100033,92.2373,-0.009279150000214842,False,-0.009322469499582736,0.1334710273276301,0.16117702743828194,,108.0728,91.1982,2021,11,4,Nov,Axis Bluechip Fund - Regular Plan - Growth,Equity,Large Cap,Axis MF,BSE 100 TRI,Moderate
2021-11-04,100033,92.7745,0.005824108034385267,False,0.005807213482578572,0.13652277749662006,0.1603567378394392,,108.0728,91.1982,2021,11,4,Nov,Axis Bluechip Fund - Regular Plan - Growth,Equity,Large Cap,Axis MF,BSE 100 TRI,Moderate
2021-11-05,100033,92.8067,0.00034707813030521173,False,0.0003470179126240342,0.136816289297532,0.16027971386369338,,108.0728,91.1982,2021,11,4,Nov,Axis Bluechip Fund - Regular Plan - Growth,Equity,Large Cap,Axis MF,BSE 100 TRI,Moderate
